,Car_name,Year,Distance,Fuel_type,Drive,Price
1997,2017 Hyundai Creta E PLUS 1.4 DIESEL,2017,"91,883 KM",DIESEL,MANUAL,"₹8.34 Lakh
₹8.60 Lakh
(26k off)"
1998,2023 Maruti Baleno DELTA CNG 1.2L,2023,"16,220 KM",CNG,MANUAL,"₹8.16 Lakh
₹8.58 Lakh
(41.77k off)"
1999,2018 Maruti Alto K10 VXI,2018,"24,914 KM",PETROL,MANUAL,"₹3.37 Lakh
₹3.49 Lakh
(12.4k off)"
2000,2014 Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,2014,"1,06,876 KM",PETROL,AUTOMATIC,"₹3.72 Lakh
₹4.36 Lakh
(64k off)"
2001,2023 Maruti Alto K10 VXI,2023,"3,618 KM",PETROL,MANUAL,"₹4.55 Lakh
₹5.00 Lakh
(45k off)"
2002,2020 KIA SONET HTK PLUS 1.5,2020,"64,930 KM",DIESEL,MANUAL,"₹8.45 Lakh
₹9.48 Lakh
(1.03L off)"
2003,2018 Maruti IGNIS ZETA 1.2,2018,"58,637 KM",PETROL,MANUAL,"₹4.52 Lakh
₹5.10 Lakh
(57.63k off)"
2004,2015 Honda Jazz 1.2L I-VTEC VX,2015,"69,184 KM",PETROL,MANUAL,"₹4.23 Lakh
₹5.29 Lakh
(1.06L off)"
2005,2018 Honda Jazz 1.2L I-VTEC V,2018,"23,038 KM",PETROL,MANUAL,"₹5.16 Lakh
₹6.31 Lakh
(1.15L off)"
2006,2016 Volkswagen Ameo HIGHLINE DSG 1.5 DIESEL,2016,"61,334 KM",DIESEL,AUTOMATIC,"₹5.44 Lakh
₹5.55 Lakh
(11k off)"
2007,2019 Honda Amaze 1.2L I-VTEC S,2019,"55,897 KM",PETROL,MANUAL,"₹6.07 Lakh
₹6.55 Lakh
(48k off)"
2008,2019 Toyota Glanza G CVT,2019,"16,870 KM",PETROL,AUTOMATIC,"₹6.96 Lakh
₹7.39 Lakh
(43k off)"
2009,2015 Maruti Alto 800 LXI,2015,"1,10,547 KM",PETROL,MANUAL,₹2.33 Lakh
2010,2013 Maruti Alto 800 VXI,2013,"66,329 KM",PETROL,MANUAL,₹2.73 Lakh
2011,2017 Maruti Celerio ZXI,2017,"30,538 KM",PETROL,MANUAL,"₹4.24 Lakh
₹4.40 Lakh
(16k off)"
2012,2011 Maruti Wagon R 1.0 VXI,2011,"50,966 KM",PETROL,MANUAL,"₹3.35 Lakh
₹3.62 Lakh
(27k off)"
2013,2021 Maruti Alto VXI PLUS,2021,"24,381 KM",PETROL,MANUAL,₹4.26 Lakh
2014,2018 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2018,"60,626 KM",PETROL,MANUAL,"₹4.70 Lakh
₹5.24 Lakh
(54k off)"
2015,2010 Hyundai i10 MAGNA 1.2,2010,"1,12,101 KM",PETROL,MANUAL,"₹2.11 Lakh
₹2.49 Lakh
(38k off)"
2016,2022 Hyundai VENUE S 1.2,2022,"9,802 KM",PETROL,MANUAL,"₹9.27 Lakh
₹9.41 Lakh
(14k off)"
2017,2018 Maruti Baleno ALPHA CVT PETROL 1.2,2018,"88,152 KM",PETROL,AUTOMATIC,"₹5.78 Lakh
₹6.76 Lakh
(98k off)"
2018,2019 Volkswagen Polo COMFORTLINE 1.0L MPI,2019,"68,399 KM",PETROL,MANUAL,"₹6.87 Lakh
₹7.22 Lakh
(35k off)"
2019,2017 Maruti Wagon R 1.0 VXI,2017,"49,131 KM",PETROL,MANUAL,₹4.41 Lakh
2020,2021 Hyundai Creta SX 1.5 PETROL,2021,"23,216 KM",PETROL,MANUAL,"₹13.75 Lakh
₹13.89 Lakh
(14k off)"
2021,2014 Maruti Celerio VXI,2014,"65,485 KM",PETROL,MANUAL,"₹3.13 Lakh
₹3.35 Lakh
(21.6k off)"
2022,2020 Skoda Rapid AMBITION TSI,2020,"46,285 KM",PETROL,MANUAL,"₹8.58 Lakh
₹8.72 Lakh
(14k off)"
2023,2018 Hyundai Creta SX AT 1.6 PETROL,2018,"44,999 KM",PETROL,AUTOMATIC,"₹10.27 Lakh
₹10.55 Lakh
(28k off)"
2024,2016 Maruti Swift VXI,2016,"75,058 KM",PETROL,MANUAL,₹5.15 Lakh
2025,2021 Tata ALTROZ XZ 1.5 RTQ,2021,"43,955 KM",DIESEL,MANUAL,"₹7.60 Lakh
₹9.70 Lakh
(2.1L off)"
2026,2013 Maruti Swift VXI,2013,"1,05,295 KM",PETROL,MANUAL,"₹3.96 Lakh
₹4.35 Lakh
(39k off)"
2027,2019 Honda Amaze 1.2L I-VTEC V,2019,"49,367 KM",PETROL,MANUAL,"₹6.70 Lakh
₹6.95 Lakh
(25k off)"
2028,2021 Maruti Swift VXI,2021,"10,637 KM",PETROL,MANUAL,"₹7.14 Lakh
₹7.42 Lakh
(28k off)"
2029,2017 Maruti Celerio VXI,2017,"58,539 KM",PETROL,MANUAL,"₹4.15 Lakh
₹4.57 Lakh
(42k off)"
2030,2018 Maruti Baleno ZETA DIESEL 1.3,2018,"77,702 KM",DIESEL,MANUAL,"₹6.36 Lakh
₹6.80 Lakh
(44k off)"
2031,2021 Hyundai VENUE E 1.2,2021,"10,335 KM",PETROL,MANUAL,₹7.36 Lakh
2032,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2017,"79,364 KM",PETROL,MANUAL,"₹5.03 Lakh
₹5.54 Lakh
(51k off)"
2033,2017 Honda Jazz 1.2L I-VTEC V,2017,"75,407 KM",PETROL,MANUAL,"₹3.69 Lakh
₹3.98 Lakh
(29.23k off)"
2034,2020 Volkswagen Polo 1.0 GT TSI AT,2020,"39,632 KM",PETROL,AUTOMATIC,"₹7.72 Lakh
₹9.29 Lakh
(1.57L off)"
2035,2011 Honda City 1.5L I-VTEC V MT,2011,"90,143 KM",PETROL,MANUAL,₹2.67 Lakh
2036,2020 Hyundai AURA S 1.2,2020,"33,564 KM",PETROL,MANUAL,"₹6.37 Lakh
₹7.08 Lakh
(71k off)"
2037,2021 Mahindra XUV300 W8 (O) 1.5 DIESEL AMT,2021,"43,670 KM",DIESEL,AUTOMATIC,"₹9.67 Lakh
₹10.96 Lakh
(1.29L off)"
2038,2016 Honda Jazz 1.2L I-VTEC S,2016,"51,252 KM",PETROL,MANUAL,"₹3.64 Lakh
₹3.93 Lakh
(29k off)"
2039,2013 Maruti Swift Dzire VXI,2013,"93,741 KM",PETROL,MANUAL,"₹3.08 Lakh
₹3.26 Lakh
(18k off)"
2040,2021 Maruti Celerio ZXI PLUS,2021,"22,245 KM",PETROL,MANUAL,"₹6.11 Lakh
₹7.02 Lakh
(91k off)"
2041,2015 Maruti Alto K10 VXI AMT,2015,"30,471 KM",PETROL,AUTOMATIC,"₹3.48 Lakh
₹3.54 Lakh
(6k off)"
2042,2018 Ford Ecosport TITANIUM + 1.5L PETROL AT,2018,"80,179 KM",PETROL,AUTOMATIC,"₹7.45 Lakh
₹8.12 Lakh
(67k off)"
2043,2022 Tata Harrier XZ PLUS 2.0L DARK EDITION,2022,"35,198 KM",DIESEL,MANUAL,"₹17.39 Lakh
₹20.26 Lakh
(2.88L off)"
2044,2016 Renault Duster 110 PS RXL 4X2 AMT,2016,"34,279 KM",DIESEL,AUTOMATIC,"₹8.05 Lakh
₹8.47 Lakh
(42k off)"
2045,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT,2019,"1,05,612 KM",PETROL,AUTOMATIC,"₹8.40 Lakh
₹9.90 Lakh
(1.5L off)"
2046,2021 Maruti Vitara Brezza VXI AT SHVS,2021,"18,327 KM",PETROL,AUTOMATIC,₹9.47 Lakh
2047,2016 Hyundai Verna 1.6 VTVT SX AT,2016,"25,283 KM",PETROL,AUTOMATIC,"₹5.77 Lakh
₹7.17 Lakh
(1.4L off)"
2048,2013 Maruti Wagon R 1.0 VXI,2013,"67,528 KM",PETROL,MANUAL,"₹2.87 Lakh
₹3.12 Lakh
(25k off)"
2049,2015 Maruti Celerio VXI AMT,2015,"76,021 KM",PETROL,AUTOMATIC,"₹3.44 Lakh
₹3.54 Lakh
(10k off)"
2050,2021 Renault TRIBER RXZ AMT,2021,"32,926 KM",PETROL,AUTOMATIC,"₹7.06 Lakh
₹7.89 Lakh
(83k off)"
2051,2020 Volkswagen Vento HIGHLINE 1.0L TSI AT,2020,"47,422 KM",PETROL,AUTOMATIC,"₹8.12 Lakh
₹8.23 Lakh
(11k off)"
2052,2018 Maruti Wagon R 1.0 VXI AMT,2018,"34,473 KM",PETROL,AUTOMATIC,"₹3.90 Lakh
₹4.47 Lakh
(57k off)"
2053,2022 Maruti Celerio ZXI,2022,866 KM,PETROL,MANUAL,"₹5.60 Lakh
₹6.04 Lakh
(44k off)"
2054,2017 Maruti Wagon R 1.0 VXI,2017,"37,411 KM",PETROL,MANUAL,₹4.41 Lakh
2055,2021 MG HECTOR SHARP 1.5 DCT PETROL DUAL TONE,2021,"47,711 KM",PETROL,AUTOMATIC,₹17.42 Lakh
2056,2016 Hyundai Elite i20 SPORTZ 1.2,2016,"74,062 KM",PETROL,MANUAL,₹5.67 Lakh
2057,2023 Hyundai GRAND I10 NIOS MAGNA 1.2 KAPPA VTVT,2023,"7,725 KM",PETROL,MANUAL,"₹6.05 Lakh
₹6.82 Lakh
(77k off)"
2058,2018 Renault Duster RXS CVT,2018,"72,891 KM",PETROL,AUTOMATIC,"₹6.55 Lakh
₹7.44 Lakh
(89k off)"
2059,2012 Hyundai i20 SPORTZ 1.2,2012,"52,538 KM",PETROL,MANUAL,₹4.69 Lakh
2060,2011 Maruti Swift VXI,2011,"17,102 KM",PETROL,MANUAL,₹2.85 Lakh
2061,2021 Datsun Redi Go T(O) 1.0,2021,"33,832 KM",PETROL,MANUAL,"₹3.62 Lakh
₹4.91 Lakh
(1.29L off)"
2062,2023 Mahindra Thar LX D AT 4WD HT,2023,"6,809 KM",DIESEL,AUTOMATIC,₹16.64 Lakh
2063,2021 Honda WR-V 1.2L I-VTEC SV MT,2021,"8,083 KM",PETROL,MANUAL,"₹8.43 Lakh
₹9.22 Lakh
(79k off)"
2064,2021 Maruti Swift ZXI PLUS AMT DUAL TONE,2021,"72,109 KM",PETROL,AUTOMATIC,"₹7.54 Lakh
₹8.59 Lakh
(1.05L off)"
2065,2019 Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,2019,"47,261 KM",PETROL,AUTOMATIC,"₹6.01 Lakh
₹6.81 Lakh
(80.2k off)"
2066,2011 Maruti Wagon R 1.0 LXI,2011,"55,061 KM",PETROL,MANUAL,"₹2.17 Lakh
₹2.33 Lakh
(16k off)"
2067,2016 Hyundai Eon SPORTZ,2016,"58,248 KM",PETROL,MANUAL,"₹2.92 Lakh
₹3.17 Lakh
(25.5k off)"
2068,2021 Maruti S PRESSO VXI+,2021,"20,784 KM",PETROL,MANUAL,"₹4.78 Lakh
₹5.12 Lakh
(34k off)"
2069,2018 Ford Ecosport TITANIUM 1.5L PETROL,2018,"70,416 KM",PETROL,MANUAL,"₹6.46 Lakh
₹7.14 Lakh
(68k off)"
2070,2019 Honda Jazz 1.2L I-VTEC VX CVT,2019,"12,870 KM",PETROL,AUTOMATIC,"₹7.36 Lakh
₹7.95 Lakh
(59k off)"
2071,2014 Maruti Alto K10 VXI,2014,"19,867 KM",PETROL,MANUAL,"₹2.64 Lakh
₹2.91 Lakh
(27k off)"
2072,2012 Honda Brio S MT,2012,"63,383 KM",PETROL,MANUAL,"₹2.63 Lakh
₹3.02 Lakh
(38.7k off)"
2073,2019 Hyundai NEW SANTRO SPORTZ MT,2019,"23,898 KM",PETROL,MANUAL,₹4.88 Lakh
2074,2021 Maruti Dzire VXI,2021,"45,407 KM",PETROL,MANUAL,"₹7.47 Lakh
₹7.71 Lakh
(24k off)"
2075,2022 Hyundai VENUE SX 1.0 (O) TURBO IMT,2022,"19,887 KM",PETROL,MANUAL,₹11.41 Lakh
2076,2016 Maruti Swift VDI ABS,2016,"85,898 KM",DIESEL,MANUAL,"₹4.77 Lakh
₹5.59 Lakh
(82k off)"
2077,2017 Maruti Celerio VXI (O),2017,"1,24,536 KM",PETROL,MANUAL,"₹3.57 Lakh
₹3.88 Lakh
(31k off)"
2078,2019 Hyundai VENUE SX 1.0 TURBO,2019,"99,890 KM",PETROL,MANUAL,"₹7.46 Lakh
₹8.15 Lakh
(69k off)"
2079,2022 Hyundai NEW I20 ASTA 1.2 MT,2022,"36,592 KM",PETROL,MANUAL,"₹7.80 Lakh
₹8.19 Lakh
(39.4k off)"
2080,2017 Honda WR-V 1.2L I-VTEC VX MT,2017,"20,190 KM",PETROL,MANUAL,"₹6.60 Lakh
₹7.00 Lakh
(40k off)"
2081,2017 Nissan Micra XV CVT,2017,"42,224 KM",PETROL,AUTOMATIC,"₹5.13 Lakh
₹5.71 Lakh
(58k off)"
2082,2018 Tata NEXON XM PETROL,2018,"86,222 KM",PETROL,MANUAL,"₹6.26 Lakh
₹6.67 Lakh
(41k off)"
2083,2014 Maruti Swift ZXI,2014,"56,168 KM",PETROL,MANUAL,"₹5.78 Lakh
₹5.94 Lakh
(16k off)"
2084,2020 Nissan MAGNITE XV TURBO DUAL TONE,2020,"21,393 KM",PETROL,MANUAL,"₹6.85 Lakh
₹7.91 Lakh
(1.06L off)"
2085,2020 Ford Ecosport TREND 1.5L DIESEL,2020,"47,638 KM",DIESEL,MANUAL,"₹7.14 Lakh
₹8.19 Lakh
(1.05L off)"
2086,2020 Honda City 1.5L I-DTEC ZX,2020,"48,952 KM",DIESEL,MANUAL,"₹10.88 Lakh
₹11.84 Lakh
(96k off)"
2087,2021 Renault Kwid RXL 1.0 AMT,2021,"27,646 KM",PETROL,AUTOMATIC,"₹4.50 Lakh
₹4.82 Lakh
(32k off)"
2088,2015 Maruti Swift LXI (O),2015,"77,779 KM",PETROL,MANUAL,"₹3.78 Lakh
₹4.04 Lakh
(26k off)"
2089,2018 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2018,"1,03,102 KM",PETROL,MANUAL,"₹4.55 Lakh
₹5.22 Lakh
(67k off)"
2090,2018 Skoda Rapid STYLE 1.6 MPI AT,2018,"1,12,715 KM",PETROL,AUTOMATIC,"₹7.29 Lakh
₹8.16 Lakh
(87k off)"
2091,2021 Hyundai NEW I20 ASTA 1.0 GDI TURBO DCT,2021,"8,389 KM",PETROL,AUTOMATIC,"₹9.75 Lakh
₹10.15 Lakh
(40k off)"
2092,2018 Jeep Compass LONGITUDE (O) 1.4 PETROL AT,2018,"83,026 KM",PETROL,AUTOMATIC,"₹10.06 Lakh
₹11.44 Lakh
(1.38L off)"
2093,2021 Hyundai VENUE SX 1.0 TURBO IMT,2021,"38,097 KM",PETROL,MANUAL,"₹9.38 Lakh
₹9.56 Lakh
(18k off)"
2094,2022 Tata Safari XZA PLUS GOLD 6 S,2022,"23,488 KM",DIESEL,AUTOMATIC,₹20.33 Lakh
2095,2018 Maruti Ciaz ALPHA 1.4 PETROL,2018,"25,204 KM",PETROL,MANUAL,"₹7.40 Lakh
₹7.90 Lakh
(50k off)"
2096,2017 Hyundai Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,2017,"73,453 KM",PETROL,AUTOMATIC,"₹4.38 Lakh
₹4.96 Lakh
(58k off)"
2097,2021 Tata Tiago XZ PLUS DUAL TONE PETROL,2021,"12,502 KM",PETROL,MANUAL,"₹5.62 Lakh
₹6.67 Lakh
(1.05L off)"
2098,2017 Maruti Wagon R 1.0 VXI (O) AMT,2017,"70,769 KM",PETROL,AUTOMATIC,"₹3.59 Lakh
₹4.07 Lakh
(48k off)"
2099,2017 Honda WR-V 1.2L I-VTEC VX MT,2017,"1,04,509 KM",PETROL,MANUAL,"₹5.90 Lakh
₹6.97 Lakh
(1.07L off)"
2100,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT,2019,"30,930 KM",PETROL,AUTOMATIC,"₹9.48 Lakh
₹10.29 Lakh
(81k off)"
2101,2020 Maruti Alto LXI CNG,2020,"31,085 KM",CNG,MANUAL,"₹3.78 Lakh
₹4.24 Lakh
(46k off)"
2102,2015 Maruti Wagon R 1.0 VXI,2015,"30,942 KM",PETROL,MANUAL,"₹3.29 Lakh
₹3.48 Lakh
(19k off)"
2103,2018 Skoda Rapid AMBITION 1.5 TDI AT,2018,"97,557 KM",DIESEL,AUTOMATIC,₹7.49 Lakh
2104,2022 Maruti S PRESSO VXI+,2022,"11,410 KM",PETROL,MANUAL,"₹5.48 Lakh
₹5.60 Lakh
(12k off)"
2105,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2016,"90,696 KM",PETROL,MANUAL,"₹4.22 Lakh
₹4.65 Lakh
(43k off)"
2106,2017 Honda Jazz 1.2L I-VTEC V AT,2017,"66,797 KM",PETROL,AUTOMATIC,₹5.99 Lakh
2107,2012 Hyundai i10 MAGNA 1.2,2012,"44,944 KM",PETROL,MANUAL,₹2.61 Lakh
2108,2017 Honda Amaze 1.2L I-VTEC S,2017,"95,120 KM",CNG,MANUAL,"₹4.68 Lakh
₹4.81 Lakh
(13k off)"
2109,2017 Honda Jazz 1.2L I-VTEC V,2017,"91,115 KM",PETROL,MANUAL,"₹4.71 Lakh
₹5.40 Lakh
(69k off)"
2110,2019 Honda Amaze 1.2L I-VTEC V,2019,"22,419 KM",PETROL,MANUAL,"₹6.83 Lakh
₹7.22 Lakh
(39k off)"
2111,2017 Renault Kwid RXL 1.0,2017,"62,303 KM",PETROL,MANUAL,"₹3.23 Lakh
₹3.76 Lakh
(53k off)"
2112,2019 Volkswagen Polo HIGHLINE PLUS 1.0L TSI,2019,"51,487 KM",PETROL,MANUAL,"₹6.80 Lakh
₹7.32 Lakh
(52k off)"
2113,2017 Maruti Baleno DELTA PETROL 1.2,2017,"43,118 KM",PETROL,MANUAL,₹5.93 Lakh
2114,2018 Maruti Ertiga ZDI SHVS,2018,"47,225 KM",DIESEL,MANUAL,₹8.57 Lakh
2115,2017 Tata Tiago XZA PETROL,2017,"62,204 KM",PETROL,AUTOMATIC,₹4.74 Lakh
2116,2020 Renault Kwid CLIMBER 1.0 AMT (O),2020,"9,676 KM",PETROL,AUTOMATIC,"₹4.70 Lakh
₹5.08 Lakh
(38k off)"
2117,2016 Hyundai Eon SPORTZ,2016,"29,552 KM",PETROL,MANUAL,"₹3.32 Lakh
₹3.49 Lakh
(17k off)"
2118,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT,2019,"55,072 KM",PETROL,AUTOMATIC,"₹8.81 Lakh
₹9.74 Lakh
(93k off)"
2119,2018 Honda WR-V 1.2L I-VTEC VX MT,2018,"44,203 KM",PETROL,MANUAL,"₹5.44 Lakh
₹7.09 Lakh
(1.65L off)"
2120,2021 Mahindra XUV500 W7,2021,"48,772 KM",DIESEL,MANUAL,"₹13.39 Lakh
₹13.66 Lakh
(27.2k off)"
2121,2020 Maruti S Cross ALPHA 1.5 SMART HYBRID,2020,"52,649 KM",PETROL,MANUAL,"₹9.06 Lakh
₹12.13 Lakh
(3.07L off)"
2122,2019 Renault Duster 110 PS RXS 4X2 AMT DIESEL,2019,"66,800 KM",DIESEL,AUTOMATIC,"₹8.60 Lakh
₹9.79 Lakh
(1.19L off)"
2123,2021 Hyundai NEW I20 SPORTZ 1.2 MT,2021,"33,437 KM",PETROL,MANUAL,"₹7.39 Lakh
₹7.93 Lakh
(54k off)"
2124,2019 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,2019,"70,578 KM",PETROL,MANUAL,"₹7.65 Lakh
₹8.13 Lakh
(48k off)"
2125,2021 Maruti S PRESSO VXI+,2021,"51,124 KM",PETROL,MANUAL,"₹4.06 Lakh
₹4.62 Lakh
(56k off)"
2126,2017 Hyundai Elite i20 MAGNA EXECUTIVE 1.2,2017,"23,631 KM",PETROL,MANUAL,"₹5.23 Lakh
₹5.83 Lakh
(60k off)"
2127,2018 Datsun Redi Go T(O) 1.0L LIMITED EDITION,2018,"62,544 KM",PETROL,MANUAL,"₹2.67 Lakh
₹3.02 Lakh
(34.6k off)"
2128,2021 Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,2021,"48,042 KM",CNG,MANUAL,"₹6.31 Lakh
₹7.92 Lakh
(1.61L off)"
2129,2021 Maruti Baleno DELTA PETROL 1.2,2021,"33,717 KM",PETROL,MANUAL,"₹6.35 Lakh
₹7.10 Lakh
(75k off)"
2130,2022 Honda City 1.5L I-VTEC V MT 4TH GEN,2022,"10,457 KM",PETROL,MANUAL,"₹9.91 Lakh
₹10.34 Lakh
(43k off)"
2131,2022 Tata Tiago XZA PLUS PETROL,2022,"2,507 KM",PETROL,AUTOMATIC,"₹6.90 Lakh
₹7.37 Lakh
(47k off)"
2132,2022 Tata PUNCH CREATIVE 1.2 MT KAZIRANGA EDITION,2022,"34,654 KM",PETROL,MANUAL,"₹7.46 Lakh
₹8.39 Lakh
(93k off)"
2133,2020 Hyundai NEW I20 ASTA(O) 1.0TURBO DCT DUAL TONE,2020,"33,748 KM",PETROL,AUTOMATIC,"₹8.34 Lakh
₹9.56 Lakh
(1.22L off)"
2134,2021 Hyundai AURA SX 1.2 (O),2021,"15,883 KM",PETROL,MANUAL,"₹7.26 Lakh
₹8.00 Lakh
(74k off)"
2135,2017 Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,2017,"19,850 KM",PETROL,MANUAL,"₹4.59 Lakh
₹5.10 Lakh
(51k off)"
2136,2017 Honda City 1.5L I-VTEC V MT,2017,"53,854 KM",PETROL,MANUAL,"₹7.46 Lakh
₹8.10 Lakh
(63.5k off)"
2137,2021 Tata PUNCH CREATIVE IRA 1.2 RTN DUAL TONE,2021,"45,950 KM",PETROL,MANUAL,"₹7.80 Lakh
₹8.33 Lakh
(53k off)"
2138,2017 Maruti Dzire VXI,2017,"33,911 KM",PETROL,MANUAL,"₹4.77 Lakh
₹5.19 Lakh
(42.3k off)"
2139,2021 Renault Kwid RXT 1.0 (O),2021,"30,453 KM",PETROL,MANUAL,"₹4.08 Lakh
₹4.50 Lakh
(42k off)"
2140,2017 Toyota Corolla Altis G PETROL,2017,"23,355 KM",PETROL,MANUAL,"₹7.00 Lakh
₹8.18 Lakh
(1.18L off)"
2141,2017 Hyundai Creta SX PLUS 1.6 PETROL,2017,"58,548 KM",PETROL,MANUAL,"₹8.23 Lakh
₹10.03 Lakh
(1.8L off)"
2142,2019 Maruti Baleno ALPHA CVT PETROL 1.2,2019,"42,227 KM",PETROL,AUTOMATIC,"₹7.25 Lakh
₹8.03 Lakh
(78k off)"
2143,2013 Volkswagen Polo COMFORTLINE 1.2L PETROL,2013,"70,274 KM",PETROL,MANUAL,₹3.18 Lakh
2144,2022 Hyundai GRAND I10 NIOS SPORTZ 1.0 TURBO GDI,2022,"22,907 KM",PETROL,MANUAL,"₹7.12 Lakh
₹7.97 Lakh
(85k off)"
2145,2022 Honda Amaze 1.2L I-VTEC S,2022,"12,559 KM",PETROL,MANUAL,"₹6.70 Lakh
₹7.09 Lakh
(39k off)"
2146,2020 Renault Kwid CLIMBER 1.0 AMT (O),2020,"47,089 KM",PETROL,AUTOMATIC,"₹4.33 Lakh
₹5.08 Lakh
(75k off)"
2147,2017 Maruti Celerio VXI (O),2017,"69,699 KM",PETROL,MANUAL,"₹4.55 Lakh
₹4.68 Lakh
(13k off)"
2148,2013 Maruti Wagon R 1.0 VXI,2013,"40,896 KM",PETROL,MANUAL,₹3.96 Lakh
2149,2015 Hyundai i10 SPORTZ 1.1,2015,"94,232 KM",PETROL,MANUAL,"₹2.69 Lakh
₹2.79 Lakh
(10k off)"
2150,2022 Maruti Celerio VXI CNG,2022,"39,884 KM",CNG,MANUAL,"₹5.69 Lakh
₹6.49 Lakh
(80k off)"
2151,2013 Nissan Micra XV CVT,2013,"93,803 KM",CNG,AUTOMATIC,"₹2.78 Lakh
₹3.16 Lakh
(38k off)"
2152,2021 Tata ALTROZ XZ PETROL,2021,"34,671 KM",PETROL,MANUAL,"₹7.21 Lakh
₹8.04 Lakh
(83k off)"
2153,2020 Renault Kwid RXT 1.0 AMT (O),2020,"12,183 KM",PETROL,AUTOMATIC,"₹4.28 Lakh
₹4.78 Lakh
(50k off)"
2154,2019 Mahindra XUV500 W11 AT,2019,"20,493 KM",DIESEL,AUTOMATIC,₹16.51 Lakh
2155,2017 Maruti IGNIS DELTA 1.2,2017,"70,873 KM",PETROL,MANUAL,"₹5.03 Lakh
₹5.53 Lakh
(50k off)"
2156,2017 Renault Duster 85 PS RXZ DIESEL,2017,"48,352 KM",DIESEL,MANUAL,"₹8.15 Lakh
₹9.38 Lakh
(1.23L off)"
2157,2017 Maruti Wagon R 1.0 VXI,2017,"39,082 KM",PETROL,MANUAL,₹4.22 Lakh
2158,2013 Maruti Wagon R 1.0 VXI,2013,"1,11,586 KM",PETROL,MANUAL,₹2.96 Lakh
2159,2022 Tata Safari XZA PLUS DARK EDITION,2022,"49,189 KM",DIESEL,AUTOMATIC,₹19.40 Lakh
2160,2021 Renault Duster RXZ 1.3 TURBO PETROL MT,2021,"50,108 KM",PETROL,MANUAL,"₹9.75 Lakh
₹10.67 Lakh
(92k off)"
2161,2013 Maruti Swift VDI,2013,"96,413 KM",DIESEL,MANUAL,₹4.44 Lakh
2162,2016 Ford Ecosport TREND 1.5L DIESEL,2016,"71,960 KM",DIESEL,MANUAL,₹5.00 Lakh
2163,2021 Renault Kwid RXT 1.0 (O),2021,"39,526 KM",PETROL,MANUAL,"₹4.22 Lakh
₹5.23 Lakh
(1.01L off)"
2164,2018 Jeep Compass LIMITED 1.4 PETROL AT,2018,"12,629 KM",PETROL,AUTOMATIC,"₹11.72 Lakh
₹12.59 Lakh
(87k off)"
2165,2021 Tata NEXON XMA SUNROOF PETROL,2021,"4,351 KM",PETROL,AUTOMATIC,"₹9.32 Lakh
₹9.78 Lakh
(46.23k off)"
2166,2014 Maruti Swift VXI,2014,"53,477 KM",PETROL,MANUAL,"₹3.66 Lakh
₹4.10 Lakh
(44.3k off)"
2167,2016 Toyota Corolla Altis VL CVT PETROL,2016,"93,355 KM",PETROL,AUTOMATIC,"₹6.95 Lakh
₹7.72 Lakh
(77.22k off)"
2168,2021 Hyundai AURA E 1.2,2021,"22,974 KM",PETROL,MANUAL,"₹4.97 Lakh
₹5.68 Lakh
(70.5k off)"
2169,2018 Maruti Celerio ZXI (O),2018,"63,071 KM",PETROL,MANUAL,"₹4.20 Lakh
₹5.31 Lakh
(1.11L off)"
2170,2017 Hyundai Eon MAGNA +,2017,"76,570 KM",PETROL,MANUAL,"₹3.34 Lakh
₹3.70 Lakh
(36k off)"
2171,2010 Hyundai i10 SPORTZ 1.2,2010,"97,941 KM",PETROL,MANUAL,"₹2.17 Lakh
₹2.35 Lakh
(18k off)"
2172,2017 Maruti Ciaz ALPHA AT 1.4 PETROL,2017,"95,675 KM",PETROL,AUTOMATIC,"₹5.48 Lakh
₹6.06 Lakh
(58k off)"
2173,2020 Maruti Vitara Brezza ZXI PLUS DUAL TONE,2020,"46,692 KM",PETROL,MANUAL,"₹7.50 Lakh
₹8.23 Lakh
(73k off)"
2174,2016 Ford Ecosport TITANIUM 1.5L DIESEL,2016,"81,222 KM",DIESEL,MANUAL,"₹6.79 Lakh
₹6.92 Lakh
(13k off)"
2175,2023 Maruti Swift VXI,2023,"7,374 KM",PETROL,MANUAL,"₹7.14 Lakh
₹7.37 Lakh
(23k off)"
2176,2023 Tata ALTROZ XZ PETROL,2023,"16,595 KM",PETROL,MANUAL,"₹7.63 Lakh
₹8.33 Lakh
(70k off)"
2177,2013 Hyundai i20 MAGNA (O) 1.2,2013,"76,374 KM",PETROL,MANUAL,"₹3.41 Lakh
₹4.08 Lakh
(67k off)"
